Elasticity_wavelet_HLH_firstorder_Median,Elasticity_ResNet50_max_Feat640,Venous_log_sigma_3_0_mm_3D_glszm_SmallAreaLowGrayLevelEmphasis,Elasticity_ResNet50_max_Feat1649,Venous_ResNet50_max_Feat_1544,Elasticityperi_wavelet_HLH_ngtdm_Complexity,Venous_ResNet50_max_Feat_1348,Elasticity_log_sigma_2_0_mm_3D_glcm_ClusterShade,Venous_ResNet50_max_Feat_1622,Elasticity_ResNet50_max_Feat1407,Venous_ResNet50_max_Feat_1361,Venousperi_wavelet_HLL_gldm_DependenceEntropy,Elasticity_ResNet50_max_Feat1492,Venous_ResNet50_max_Feat_1465,Venous_ResNet50_max_Feat_1635
0.07651428711608539,-0.4503823754838025,1.3249670768134003,-0.9450650188388078,-0.7946091834640862,0.7076916354525183,1.526259277715293,1.0352954903222287,-1.0337042777555423,-0.46422976233713303,-0.3607183828740525,-0.8321478134300644,-0.48985248068833936,-0.46742524020739085,-0.29327257318563166
-0.3296698459695381,-0.14855260622487787,1.2078075776599546,-1.0907856295088831,0.9707138192691365,-0.30726103994273196,0.6260311209479922,0.36208721031278335,1.5827440517828268,-0.46422976233713303,1.481682224580672,1.4824957710371616,-0.5566278721785346,0.12179367502487282,1.1816762599826267
-1.0683579622981425,-0.4503823754838025,0.4600853085873796,0.24696607392123138,-0.22107854469950164,-0.15243188820042966,0.04805012008681448,0.5571189452917339,-1.0337042777555423,-0.46422976233713303,-0.28472902057810917,-0.5625868360953713,-0.5566278721785346,-0.14600665767369558,-0.5617190939290553
1.766697337126883,-0.4503823754838025,0.48704862248658215,-0.5604937044283966,-0.3609635728800325,-1.0409586586855748,1.2664196003470047,-0.25788302891841564,-0.08322076122305191,-0.46422976233713303,-0.4267165035721806,0.8844579315194603,3.529318094249953,-0.05162512173516683,0.20390521497410116
0.5613482691604188,-0.4503823754838025,-0.38875417558290376,0.9307412677639958,0.7935964392827828,0.5153318256424698,-1.3540777794645507,-0.14405489997515017,-1.0337042777555423,-0.4236146519978928,-0.9856845576691583,-0.8974274289382996,0.09337462497366214,-0.7812787331215081,-1.3531288286089638
-0.012620318524963722,-0.4503823754838025,0.5976290449586774,-1.0696357726469985,0.9327613835033897,-1.3789086063246168,-0.04775366359737413,1.7675200926313697,-1.0337042777555423,-0.46422976233713303,-0.5219652796495707,-1.6400164699445798,-0.15294005246584846,0.13059469045185496,0.0033689733609091783
-0.7494921446851863,-0.4503823754838025,1.0517312231157045,-0.12110345036658227,0.7881322124245003,-1.0926906158274718,1.1679917531162134,1.5259971781176873,0.8199977890693265,0.08472585512704761,-0.5885834980037407,-1.4004011230021591,0.08575964517139258,-0.5562719631515624,-0.16373213179829088
-0.27413062039408337,-0.4503823754838025,-0.47284655392482244,-1.0907856295088831,2.446579977477791,-0.3432753129560692,-0.9936447529915015,0.5604363020143509,-1.0337042777555423,-0.46422976233713303,-0.34676531509405517,0.7176979617008965,-0.5566278721785346,-0.01508381255961804,0.03489100325752948
-0.5561697406437858,3.419047199277714,-0.5805452172682216,0.0892003933451662,-1.2072513901985136,1.1658259862409746,-1.3540777794645507,-0.029047876381022027,-1.0337042777555423,2.878362494414942,-0.35650043620646943,-0.06371839991624391,-0.39096218864965543,-0.7563477558943432,-1.3531288286089638
-0.2727166125072973,-0.4503823754838025,0.16584847569951414,-0.4575992436359242,0.25226470955788505,-0.8821490320074227,1.2696355788935203,-2.9714847185868667,0.001082050207097085,-0.46422976233713303,-0.3244380919421424,-0.3120609562895133,-0.5566278721785346,-0.11020426559070559,0.5245602391688148
-0.3027885985908871,4.404674046287348,3.1447984635175663,1.5499673469262365,1.6311759733334907,-0.1813790761906214,-1.0166816797086782,-1.119998199398431,0.8074389813694267,4.793410052829771,-0.6366622782034846,-1.1394528814262725,0.5062443749057192,0.4442776084018049,1.4329430405931713
